longitude,latitude,housing_median_age,median_income,median_house_value,rooms_per_bedroom,rooms_per_household,people_per_household,ocean_proximity_enc
-118.42,34.0,45.0,5.0357,329800.0,5.090140845070422,4.870619946091645,2.3800539083557952,0.0
-118.41,34.0,46.0,3.9643,275000.0,5.25,5.526315789473684,3.6315789473684212,0.0
-118.42,34.0,33.0,3.2708,325000.0,3.809364548494983,4.4319066147859925,2.8560311284046693,0.0
-118.43,34.0,37.0,3.7614,314300.0,3.7430167597765363,3.9411764705882355,2.9647058823529413,0.0
-118.43,33.99,45.0,3.8021,323000.0,4.638580931263858,4.876456876456876,2.773892773892774,0.0
-118.44,33.99,44.0,5.9641,275000.0,4.236111111111111,4.357142857142857,2.2285714285714286,0.0
-118.44,33.98,21.0,5.3359,500001.0,3.346004797933198,3.6778904665314403,1.5073022312373225,0.0
-118.38,33.99,21.0,4.6277,228300.0,3.720960842382363,3.983092638252906,1.805917576611483,0.0
-118.37,33.99,32.0,8.6718,439100.0,7.124113475177305,7.073943661971831,2.464788732394366,0.0
-118.36,33.99,35.0,5.3194,313700.0,5.712962962962963,6.029315960912052,2.3599348534201954,0.0
-118.37,33.99,36.0,5.1695,397000.0,5.94475138121547,6.207692307692308,2.5096153846153846,0.0
-118.38,33.98,25.0,6.8112,500001.0,7.020750988142293,7.076693227091633,2.508964143426295,0.0
-118.35,34.0,30.0,6.431,492500.0,8.314159292035399,7.06390977443609,2.781954887218045,0.0
-118.35,34.0,46.0,5.3462,270400.0,6.763419483101392,6.75,2.755952380952381,0.0
-118.35,33.99,48.0,5.0514,269100.0,6.24373576309795,5.971677559912854,2.429193899782135,0.0
-118.36,33.99,43.0,4.1375,287100.0,4.848540145985401,5.070610687022901,2.185114503816794,0.0
-118.36,33.99,45.0,4.6406,268900.0,5.448369565217392,5.508241758241758,2.4972527472527473,0.0
-118.35,33.99,45.0,3.2021,222100.0,4.399002493765586,5.281437125748503,2.032934131736527,0.0
-118.34,34.0,44.0,5.0407,314900.0,6.204678362573099,6.7293868921775895,2.5010570824524314,0.0
-118.34,34.0,49.0,5.8993,313300.0,6.965936739659368,7.051724137931035,2.729064039408867,0.0
-118.33,34.0,52.0,4.2917,247600.0,6.591715976331361,6.329545454545454,2.7613636363636362,0.0
-118.34,34.0,49.0,4.0,296800.0,6.626344086021505,6.866295264623956,2.8356545961002784,0.0
-118.34,33.99,47.0,3.7344,179400.0,5.562814070351759,6.219101123595506,2.455056179775281,0.0
-118.34,33.99,48.0,3.825,183000.0,5.717073170731707,6.168421052631579,2.6157894736842104,0.0
-118.35,34.0,40.0,6.939,372000.0,7.326582278481013,7.075794621026895,2.5990220048899757,0.0
-118.6,34.13,20.0,9.1232,472000.0,7.389348500517063,7.621866666666667,2.9077333333333333,0.0
-118.58,34.12,42.0,6.4018,500001.0,5.128571428571429,5.480916030534351,2.4732824427480917,0.0
-118.59,34.11,35.0,6.4504,407000.0,5.076271186440678,5.2428884026258205,2.3063457330415753,0.0
-118.6,34.09,43.0,7.6091,438500.0,5.0867579908675795,5.640506329113924,2.430379746835443,0.0
-118.6,34.08,40.0,6.91,380000.0,4.7845303867403315,4.920454545454546,2.2670454545454546,0.0
-118.6,34.07,16.0,4.625,433300.0,5.406779661016949,4.984375,2.328125,0.0
-118.69,34.08,23.0,9.7646,500001.0,5.1,4.975609756097561,2.8536585365853657,4.0
-118.66,34.1,12.0,10.076,500001.0,7.013698630136986,6.994535519125683,2.478142076502732,4.0
-118.63,34.11,35.0,5.8735,448100.0,5.5,5.811638591117918,2.329249617151608,0.0
-118.67,34.16,17.0,9.1228,500001.0,7.499546690843155,7.811142587346553,2.9338999055712938,0.0
-118.68,34.08,18.0,3.9934,500001.0,6.0,4.857142857142857,2.619047619047619,4.0
-118.68,34.13,9.0,6.7273,500001.0,7.058343789209536,9.169519152404238,2.4686226568867156,0.0
-118.76,34.13,10.0,6.5571,500001.0,6.082402234636872,6.4614243323442135,3.0118694362017804,4.0
-118.75,34.1,34.0,4.5333,377300.0,5.609452736318408,7.113564668769716,2.7034700315457414,4.0
-118.72,34.14,7.0,5.4032,318500.0,5.41547538007715,5.948654037886341,2.4608673978065805,4.0
-118.78,34.16,9.0,8.0137,399200.0,7.428536525775715,7.734673111167642,3.2747392520987026,4.0
-118.8,34.15,9.0,6.8474,356700.0,6.385474860335195,6.35,3.5944444444444446,4.0
-118.75,34.17,16.0,5.3749,346100.0,7.622739018087855,7.783641160949868,3.2401055408970976,4.0
-118.84,34.11,12.0,5.8788,500001.0,7.09640831758034,7.780310880829015,2.5740932642487047,4.0
-118.82,34.14,22.0,6.9935,385500.0,6.744508670520231,6.9826451226810295,2.4260921603830043,4.0
-118.79,34.14,7.0,5.8548,500001.0,5.958333333333333,6.444206008583691,2.4527896995708156,4.0
-118.74,34.05,19.0,7.9184,500001.0,5.0830903790087465,5.970890410958904,4.763698630136986,4.0
-118.86,34.07,16.0,8.0144,500001.0,5.774590163934426,8.19186046511628,5.6395348837209305,4.0
-118.88,34.02,19.0,7.7848,500001.0,6.124090386824971,7.3584905660377355,2.381500230096641,4.0
-118.85,34.04,21.0,8.4476,500001.0,6.63840830449827,7.538310412573674,2.9646365422396856,4.0
-118.78,34.05,28.0,6.83,500001.0,6.246511627906977,6.748743718592965,2.4472361809045227,4.0
-118.58,34.06,25.0,8.8666,500001.0,6.406926406926407,6.981132075471698,2.452830188679245,0.0
-118.6,34.02,36.0,8.4331,500001.0,4.374732334047109,6.266871165644171,1.8588957055214723,4.0
-118.62,34.06,25.0,7.4001,500001.0,6.071917808219178,5.900166389351082,2.545757071547421,4.0
-118.66,34.02,23.0,8.7364,500001.0,6.005460750853242,7.283112582781457,2.2764900662251657,4.0
-117.76,34.71,15.0,2.9541,106700.0,4.7696,5.520370370370371,3.137037037037037,1.0
-117.84,34.63,5.0,4.002,115100.0,5.386890487609912,5.32306477093207,3.6445497630331753,1.0
-117.78,34.58,6.0,3.8803,120000.0,5.505901287553648,5.762492981471084,3.4604154969118475,1.0
-117.96,34.71,32.0,3.46,123900.0,5.434984520123839,6.8843137254901965,3.3980392156862744,1.0
-118.09,34.74,34.0,2.4348,104800.0,4.273684210526316,4.911290322580645,3.213709677419355,1.0
-118.06,34.71,14.0,2.5764,150000.0,5.070038910505836,5.08984375,2.3984375,1.0
-118.09,34.68,4.0,4.0211,144000.0,5.606808918724527,6.3704712612367205,2.8583492236447836,1.0
-118.11,34.68,6.0,5.3267,140100.0,6.275337837837838,6.663677130044843,3.12914798206278,1.0
-118.12,34.69,17.0,4.6417,125700.0,6.356410256410256,6.8292011019283745,3.3581267217630852,1.0
-118.12,34.68,12.0,4.6629,131500.0,6.078857142857143,6.82798459563543,3.1309370988446728,1.0
-118.13,34.69,34.0,2.75,96800.0,5.430730478589421,5.556701030927835,3.270618556701031,1.0
-118.13,34.68,28.0,4.025,102600.0,5.790322580645161,5.933884297520661,2.8677685950413223,1.0
-118.1,34.65,33.0,2.67,187500.0,4.932203389830509,6.147887323943662,2.992957746478873,1.0
-118.09,34.71,5.0,2.4012,159400.0,4.912859560067682,5.766633565044687,2.5839126117179743,1.0
-118.1,34.7,5.0,4.9806,141100.0,6.287795992714026,7.25718290119131,3.196916608269096,1.0
-118.09,34.7,6.0,2.8548,138500.0,5.669154228855722,8.095914742451155,2.7406749555950265,1.0
-118.1,34.71,16.0,2.415,137500.0,4.778998778998779,4.923270440251573,1.9169811320754717,1.0
-118.12,34.71,26.0,2.5179,104000.0,5.139732685297691,5.334174022698613,3.5170239596469104,1.0
-118.12,34.71,46.0,1.125,225000.0,4.0,5.714285714285714,2.0,1.0
-118.12,34.7,7.0,4.3229,130000.0,5.553672316384181,5.6235697940503435,3.2414187643020593,1.0
-118.13,34.7,34.0,1.1296,93800.0,3.886,4.356502242152466,2.4170403587443947,1.0
-118.13,34.69,32.0,3.682,108800.0,4.7973856209150325,5.453194650817236,2.9509658246656763,1.0
-118.12,34.69,27.0,3.7804,113500.0,6.025948103792415,5.772466539196941,3.0210325047801145,1.0
-118.14,34.68,31.0,2.4432,101100.0,4.027190332326284,4.428571428571429,2.2209302325581395,1.0
-118.14,34.69,35.0,3.4327,100300.0,5.663101604278075,5.883333333333334,3.077777777777778,1.0
-118.14,34.68,33.0,4.2679,119600.0,5.804123711340206,5.7566462167689165,2.9591002044989776,1.0
-118.14,34.68,25.0,4.5455,126500.0,4.97953216374269,5.511326860841424,2.5080906148867315,1.0
-118.16,34.68,17.0,2.5902,85400.0,3.5985576923076925,4.307913669064749,2.260431654676259,1.0
-118.15,34.69,32.0,3.25,107500.0,5.555555555555555,5.220883534136546,2.859437751004016,1.0
-118.16,34.68,9.0,3.7807,110900.0,4.7811111111111115,4.997677119628339,2.6016260162601625,1.0
-118.15,34.67,5.0,3.5732,146900.0,4.171012529630884,4.640919366993217,2.370384325546345,1.0
-118.14,34.65,20.0,4.6591,247200.0,6.253731343283582,6.758064516129032,2.9623655913978495,1.0
-118.14,34.72,15.0,4.625,118100.0,6.041551246537396,7.27,3.5233333333333334,1.0
-118.16,34.71,27.0,4.1719,117200.0,6.019038076152305,6.8106575963718825,3.0385487528344672,1.0
-118.15,34.71,36.0,3.5625,101400.0,5.352,5.352,2.836,1.0
-118.14,34.71,33.0,2.8194,93000.0,5.091106290672451,6.275401069518717,3.962566844919786,1.0
-118.14,34.71,32.0,1.1917,86900.0,4.693548387096774,4.311111111111111,2.1777777777777776,1.0
-118.15,34.71,35.0,2.5278,97700.0,4.864077669902913,5.01,2.8066666666666666,1.0
-118.14,34.7,36.0,2.0182,98400.0,3.8012618296529967,4.155172413793103,2.3379310344827586,1.0
-118.14,34.7,12.0,1.2532,102100.0,3.231270358306189,3.456445993031359,1.8658536585365855,1.0
-118.15,34.7,36.0,3.9615,116300.0,5.938325991189427,5.964601769911504,2.6371681415929205,1.0
-118.16,34.7,33.0,4.8787,127700.0,5.906882591093117,6.104602510460251,2.8556485355648538,1.0
-118.16,34.69,35.0,3.9028,126800.0,5.341337907375643,5.713761467889908,3.622018348623853,1.0
-118.14,34.69,34.0,3.2699,100000.0,4.400611620795107,4.828859060402684,2.3758389261744965,1.0
-118.14,34.69,48.0,2.1167,94900.0,4.217125382262997,4.536184210526316,2.289473684210526,1.0
-118.28,34.76,19.0,4.7875,163600.0,5.707154742096506,6.007005253940456,3.182136602451839,1.0
-118.19,34.77,16.0,2.1979,146400.0,5.5,6.166666666666667,2.1333333333333333,1.0
-118.2,34.69,5.0,4.875,163400.0,6.038589487691284,7.101721439749609,6.020344287949921,1.0
-118.17,34.69,12.0,4.1667,171900.0,6.078455790784558,6.74171270718232,3.022099447513812,1.0
-118.17,34.68,13.0,6.6772,185600.0,6.909443725743855,7.37707182320442,3.160220994475138,1.0
-118.19,34.67,8.0,5.0285,167900.0,6.188254665203074,6.66371158392435,3.387115839243499,1.0
-118.17,34.67,5.0,4.5659,140300.0,5.371061093247588,6.012958963282937,2.6803455723542116,1.0
-118.19,34.65,33.0,3.9963,126800.0,5.46319018404908,5.671974522292993,2.9076433121019107,1.0
-118.17,34.66,9.0,5.7049,173200.0,6.169960474308301,6.6995708154506435,3.1373390557939915,1.0
-118.22,34.67,28.0,4.3636,179700.0,5.776960784313726,6.138020833333333,3.0260416666666665,1.0
-118.23,34.66,25.0,3.6382,138200.0,6.7881136950904395,7.772189349112426,3.133136094674556,1.0
-118.22,34.66,17.0,4.9,152400.0,5.755287009063444,6.501706484641638,3.1860068259385668,1.0
-118.21,34.65,17.0,3.0441,140100.0,4.915233415233415,5.292328042328043,3.0595238095238093,1.0
-118.23,34.65,17.0,3.5673,136300.0,5.25,5.453731343283582,2.2865671641791043,1.0
-118.27,34.68,19.0,3.2125,185400.0,4.27906976744186,5.2075471698113205,2.9622641509433962,1.0
-118.29,34.65,18.0,3.3173,218400.0,5.024052478134111,5.645372645372645,2.3235053235053234,1.0
-118.32,34.62,31.0,4.8409,264900.0,5.1208791208791204,4.6755852842809364,2.9565217391304346,1.0
-118.38,34.58,18.0,4.3456,148900.0,4.957333333333334,4.997311827956989,2.454301075268817,1.0
-118.61,34.73,25.0,5.0839,156700.0,5.24701873935264,6.03921568627451,3.0549019607843135,1.0
-118.4,34.7,10.0,4.2941,151600.0,5.063882063882064,5.805633802816901,3.047887323943662,1.0
-117.92,34.63,34.0,1.4091,137500.0,3.1153846153846154,5.785714285714286,3.7857142857142856,1.0
-117.92,34.59,7.0,2.7396,125600.0,5.448,6.548076923076923,4.663461538461538,1.0
-117.93,34.57,5.0,3.1946,132700.0,5.2952830188679245,5.618618618618618,3.5725725725725725,1.0
-117.9,34.53,8.0,3.9766,135800.0,5.384853168469861,5.6284329563812605,3.504038772213247,1.0
-117.96,34.53,10.0,3.8594,141000.0,5.200357781753131,5.47457627118644,3.1657250470809792,1.0
-117.98,34.53,13.0,4.0945,135700.0,5.261682242990654,5.733197556008147,3.0386965376782076,1.0
-118.09,34.63,31.0,1.9722,99200.0,3.6947115384615383,3.8715365239294712,3.1209068010075565,1.0
-118.02,34.62,38.0,2.1413,96900.0,4.509090909090909,4.679245283018868,4.9245283018867925,1.0
-118.18,34.63,19.0,4.1573,228100.0,5.877887788778878,6.162629757785467,2.9013840830449826,1.0
-118.17,34.61,7.0,7.1381,292200.0,7.336309523809524,7.424698795180723,2.9457831325301207,1.0
-118.16,34.6,2.0,6.4865,204400.0,7.106520335700452,8.052670080468179,2.997805413313826,1.0
-118.12,34.6,33.0,2.3958,94500.0,4.4044265593561365,4.941309255079007,3.293453724604966,1.0
-118.15,34.59,33.0,3.7344,111400.0,4.9207459207459205,5.317380352644836,2.6876574307304786,1.0
-118.16,34.6,5.0,4.9904,154100.0,6.403863037752415,7.843010752688172,3.358064516129032,1.0
-118.21,34.56,12.0,4.7097,262100.0,6.0588235294117645,6.505263157894737,2.7578947368421054,1.0
-118.22,34.63,4.0,5.3799,222400.0,6.689044289044289,7.944629014396456,3.233111849390919,1.0
-118.21,34.64,16.0,5.9508,181100.0,6.02576112412178,6.039906103286385,2.988262910798122,1.0
-118.12,34.58,13.0,2.0547,102600.0,4.021538461538461,4.867783985102421,3.629422718808194,1.0
-118.13,34.58,29.0,3.7464,113500.0,4.989473684210527,4.906832298136646,3.6149068322981366,1.0
-118.14,34.57,6.0,3.7636,167600.0,5.223044397463002,6.096236890808143,3.0178901912399754,1.0
-118.12,34.56,5.0,3.9936,148500.0,5.58578856152513,5.838768115942029,3.1041666666666665,1.0
-118.1,34.58,32.0,3.275,103500.0,4.866013071895424,5.5767790262172285,2.898876404494382,1.0
-118.1,34.58,29.0,2.6658,106900.0,4.714759535655058,4.961605584642234,2.6474694589877834,1.0
-118.1,34.57,7.0,3.3086,138100.0,4.7005767012687425,5.181032290872108,3.044241037376049,1.0
-118.09,34.57,4.0,4.5266,142900.0,5.799762329174094,6.3589576547231275,3.237785016286645,1.0
-118.08,34.58,5.0,4.1719,146600.0,5.983870967741935,6.625,3.755952380952381,1.0
-118.07,34.58,34.0,4.0147,107400.0,5.683860232945092,6.0246913580246915,3.4021164021164023,1.0
-118.06,34.58,36.0,3.86,109300.0,5.786821705426356,5.742307692307692,3.457692307692308,1.0
-118.08,34.58,12.0,3.0101,116300.0,4.493582263710619,4.74845869297164,2.6744759556103577,1.0
-118.07,34.56,5.0,4.2329,145500.0,5.636463481603514,5.734078212290503,3.2798882681564248,1.0
-118.08,34.56,14.0,4.5615,137200.0,5.799323562570462,6.242718446601942,3.453883495145631,1.0
-118.03,34.58,4.0,4.0729,154300.0,5.53314606741573,6.163329161451815,2.8448060075093866,1.0
-118.02,34.57,4.0,5.083,151300.0,6.245603751465416,6.968606932635709,3.525833878351864,1.0
-118.01,34.55,2.0,4.071000000000001,137400.0,5.09622641509434,6.28139534883721,3.181395348837209,1.0
-118.08,34.55,5.0,4.5237,141800.0,5.44631437226523,6.1037344398340245,3.075066012825349,1.0
-118.07,34.51,14.0,4.8667,239900.0,6.095860566448802,6.925742574257426,3.0594059405940595,1.0
-118.37,34.43,11.0,5.9507,225200.0,6.049895324494068,6.185872279700321,3.1113093114520156,1.0
-118.4,34.41,22.0,10.0285,500001.0,7.933928571428571,8.95766129032258,3.1713709677419355,0.0
-118.35,34.52,14.0,5.9171,333300.0,5.89527027027027,6.017241379310345,2.9482758620689653,1.0
-118.22,34.52,7.0,6.5538,311600.0,6.155102040816327,6.309623430962343,3.205020920502092,1.0
-118.26,34.5,6.0,4.7778,340400.0,6.401982378854625,7.358227848101266,2.8797468354430378,1.0
-118.27,34.46,10.0,4.7437,294000.0,5.392592592592592,5.902702702702703,3.0243243243243243,1.0
-118.13,34.44,10.0,4.8295,319100.0,5.862365591397849,5.938997821350762,3.8627450980392157,1.0
-117.89,34.49,12.0,3.7043,150800.0,5.7675585284280935,6.387037037037037,2.7814814814814817,1.0
-117.96,34.48,32.0,4.5769,159400.0,5.543859649122807,6.34113712374582,2.6956521739130435,1.0
-117.79,34.45,18.0,3.2765,165000.0,5.001675041876047,6.326271186440678,2.8707627118644066,1.0
-118.46,34.4,12.0,4.542,195300.0,5.409962484368487,5.7810690423162585,2.3329621380846324,0.0
-118.5,34.45,25.0,6.0097,220200.0,6.7894736842105265,5.972222222222222,3.189814814814815,0.0
-118.5,34.52,3.0,5.9263,251800.0,6.228219696969697,6.550796812749004,3.0199203187250996,1.0
-118.48,34.47,36.0,3.375,187500.0,7.0,4.9411764705882355,1.7058823529411764,0.0
-118.52,34.44,26.0,5.3209,185000.0,6.3108108108108105,5.765432098765432,3.2037037037037037,0.0
-118.53,34.44,19.0,5.1163,233200.0,5.942800788954635,6.225206611570248,2.8016528925619837,0.0
-118.53,34.45,26.0,5.2374,185500.0,5.557046979865772,5.2405063291139244,3.2151898734177213,0.0
-118.53,34.44,19.0,6.0398,217800.0,6.589743589743589,6.658031088082901,3.3678756476683938,0.0
-118.52,34.46,5.0,6.1281,236200.0,6.070834982192323,6.6125,3.1336206896551726,0.0
-118.53,34.45,10.0,5.5981,220100.0,5.685242518059855,5.744525547445256,3.130344108446298,0.0
-118.51,34.43,15.0,6.1082,253700.0,6.764705882352941,6.901865369018654,3.02757502027575,0.0
-118.46,34.42,25.0,4.7007,169500.0,5.691428571428571,5.824561403508772,3.672514619883041,0.0
-118.44,34.5,5.0,8.1344,359000.0,6.881818181818182,7.0418604651162795,6.3023255813953485,1.0
-118.45,34.44,16.0,4.6861,187900.0,5.208236208236208,5.494262295081967,2.8811475409836067,0.0
-118.49,34.43,15.0,5.4829,199600.0,5.850958126330731,6.075165806927045,3.281503316138541,0.0
-118.49,34.42,23.0,4.4107,213400.0,5.51058201058201,5.60699865410498,2.8021534320323016,0.0
-118.48,34.42,21.0,5.0166,229000.0,5.308880308880309,5.329457364341085,2.8217054263565893,0.0
-118.47,34.42,17.0,3.0380000000000003,238500.0,4.004385964912281,4.54228855721393,2.63681592039801,0.0
-118.47,34.42,25.0,5.2887,183000.0,6.150763358778626,6.344488188976378,3.470472440944882,0.0
-118.43,34.42,13.0,6.2971,218300.0,6.206896551724138,6.25,3.123263888888889,0.0
-118.43,34.43,5.0,4.2037,194600.0,4.813725490196078,5.433093154915079,2.532681420483788,0.0
-118.55,34.44,14.0,6.3277,237700.0,6.486897717666948,7.076071922544951,3.2674043337943752,1.0
-118.56,34.42,2.0,1.9667,450000.0,3.577777777777778,5.715976331360947,1.378698224852071,0.0
-118.61,34.59,5.0,4.0579,167100.0,4.495535714285714,4.876513317191283,2.49636803874092,1.0
-118.7,34.53,5.0,5.4284,236300.0,5.770008084074373,6.176979662483773,3.0973604500216356,1.0
-118.66,34.43,9.0,3.775,155000.0,5.023454157782516,6.103626943005182,4.0310880829015545,1.0
-118.59,34.47,5.0,4.2391,154600.0,5.489795918367347,5.123809523809523,83.17142857142858,1.0
-118.61,34.31,4.0,5.0151,285200.0,4.255458515283843,4.896984924623116,2.180904522613065,0.0
-118.52,34.39,21.0,3.6625,228100.0,4.295686274509804,4.481996726677577,2.769230769230769,0.0
-118.53,34.38,18.0,3.227,136100.0,3.769357495881384,3.83249581239531,3.8609715242881073,0.0
-118.54,34.38,18.0,6.8299,262100.0,6.783171521035599,6.390243902439025,3.182926829268293,0.0
-118.52,34.4,5.0,5.305,311200.0,4.976236351958895,5.562096195262025,3.4228284278535535,0.0
-118.53,34.37,8.0,3.9118,333700.0,4.505868544600939,6.473861720067454,2.263069139966273,0.0
-118.54,34.37,27.0,7.6059,323700.0,6.813953488372093,7.146341463414634,3.1951219512195124,0.0
-118.52,34.36,5.0,5.8703,500001.0,5.929775280898877,6.535603715170279,3.1331269349845203,0.0
-118.55,34.37,21.0,6.776,278100.0,6.594543744120414,6.753371868978806,3.2090558766859343,0.0
-118.56,34.37,23.0,4.8536,202600.0,5.394230769230769,5.554455445544554,2.8062234794908063,0.0
-118.55,34.41,8.0,5.8602,265100.0,5.344993662864385,5.5635883905013195,2.621635883905013,0.0
-118.55,34.38,24.0,6.3002,282900.0,6.075875486381323,6.252252252252252,2.805805805805806,0.0
-118.56,34.41,4.0,5.6798,320900.0,5.370037220843672,6.395640930919837,2.549685999261175,0.0
-118.55,34.39,16.0,6.8419,323300.0,6.625664388762338,6.822517591868648,2.962470680218921,0.0
-118.61,34.38,2.0,6.6916,329500.0,6.782559456398641,9.769983686786297,2.9151712887438825,1.0
-117.86,34.24,52.0,4.1932,14999.0,3.00749063670412,3.568888888888889,2.7911111111111113,1.0
-118.12,34.23,52.0,3.9583,162500.0,6.27536231884058,8.169811320754716,2.7735849056603774,1.0
-118.35,34.32,52.0,1.9875,191700.0,3.5172413793103448,3.1875,1.6875,0.0
-118.38,34.3,39.0,4.1125,183000.0,4.569014084507042,5.165605095541402,2.875796178343949,0.0
-118.29,34.36,34.0,4.5491,375000.0,5.08080808080808,7.397058823529412,4.044117647058823,1.0
-119.53,37.34,26.0,2.3482,179500.0,5.764957264957265,20.33668341708543,2.869346733668342,1.0
-119.51,37.32,14.0,3.5893,214300.0,4.641025641025641,9.282051282051283,2.2564102564102564,1.0
-119.56,37.29,14.0,3.0924,114600.0,5.301552106430155,7.762987012987013,2.590909090909091,1.0
-119.45,37.21,17.0,2.9449,95600.0,4.873278236914601,5.624801271860095,2.548489666136725,1.0
-119.65,37.09,17.0,3.55,106300.0,5.039370078740157,4.794007490636704,2.647940074906367,1.0
-119.59,37.39,19.0,3.5446,106500.0,5.356792144026187,6.8045738045738045,2.41995841995842,1.0
-119.66,37.39,10.0,2.7813,124100.0,5.136585365853659,5.30478589420655,2.526448362720403,1.0
-119.68,37.35,13.0,3.1326,119800.0,5.976683937823834,6.648414985590778,2.6657060518731988,1.0
-119.72,37.38,16.0,2.6071,103700.0,5.025943396226415,5.775067750677507,2.6802168021680215,1.0
-119.65,37.32,11.0,2.3565,122300.0,4.823660714285714,5.335802469135802,2.0246913580246915,1.0
-119.64,37.31,15.0,2.8393,104400.0,5.007547169811321,5.427402862985685,2.591002044989775,1.0
-119.6,37.29,13.0,2.625,137500.0,5.298461538461538,6.401486988847584,2.646840148698885,1.0
-119.62,37.33,7.0,3.0224,147800.0,5.457326892109501,7.149789029535865,2.6751054852320677,1.0
-119.91,37.23,17.0,3.625,94400.0,5.580976863753214,5.789333333333333,2.7786666666666666,1.0
-119.85,37.1,8.0,3.375,80700.0,4.928571428571429,5.671232876712328,2.828767123287671,1.0
-119.68,37.19,10.0,2.8167,96100.0,5.2852292020373515,6.080078125,2.9453125,1.0
-119.77,37.19,8.0,4.1099,113600.0,5.977064220183486,6.081680280046674,2.780630105017503,1.0
-119.67,37.27,13.0,2.7413,123100.0,5.1855249745158005,5.571741511500548,2.501642935377875,1.0
-120.31,37.11,38.0,2.4054,112500.0,5.634551495016611,6.100719424460432,3.5431654676258995,1.0
-120.35,37.04,37.0,2.9306,46300.0,5.11986301369863,5.4363636363636365,3.12,1.0
-120.25,37.04,21.0,3.2868,91700.0,5.438485804416404,5.944827586206896,3.4689655172413794,1.0
-120.16,37.12,29.0,1.9073,79200.0,5.089285714285714,5.635593220338983,3.562146892655367,1.0
-120.27,37.11,18.0,2.6694,75900.0,5.457264957264957,5.3655462184873945,2.831932773109244,1.0
-120.25,37.11,20.0,1.5319,50500.0,4.424892703862661,4.521929824561403,2.817982456140351,1.0
-120.26,37.11,33.0,1.2794,50700.0,4.318897637795276,4.335968379446641,2.4782608695652173,1.0
-120.27,37.12,42.0,1.7279,52300.0,4.838983050847458,5.438095238095238,2.842857142857143,1.0
-120.27,37.12,36.0,1.9464,57000.0,4.724806201550388,4.975510204081632,2.6081632653061226,1.0
-120.27,37.12,17.0,2.9861,81500.0,5.2993630573248405,5.376413570274637,2.5525040387722133,1.0
-120.26,37.13,33.0,2.0278,58800.0,4.956,5.458149779735683,2.854625550660793,1.0
-120.43,36.99,16.0,2.9688,63800.0,5.160804020100502,5.321243523316062,3.4870466321243523,1.0
-120.29,36.88,34.0,2.4219,83900.0,4.683501683501683,4.950177935943061,3.3558718861209966,1.0
-120.06,36.95,24.0,2.125,61900.0,4.82089552238806,4.3355704697986575,3.046979865771812,1.0
-120.06,36.94,19.0,2.2375,64300.0,4.923497267759563,4.742105263157895,3.6842105263157894,1.0
-120.04,36.93,11.0,2.6941,63300.0,5.1587982832618025,5.599378881987578,3.220496894409938,1.0
-120.05,36.95,18.0,2.2527,65200.0,4.282771535580524,4.528712871287128,2.6514851485148516,1.0
-120.21,36.98,21.0,2.6012,92200.0,5.5016501650165015,6.0398550724637685,3.119565217391304,1.0
-120.16,36.96,18.0,3.0,156300.0,4.884615384615385,4.456140350877193,3.4473684210526314,1.0
-120.11,36.96,17.0,3.8952,95300.0,5.866666666666666,6.2388059701492535,3.029850746268657,1.0
-120.08,37.06,18.0,1.9063,95800.0,5.2894736842105265,5.661971830985915,3.0,1.0
-120.09,37.0,11.0,3.4598,74600.0,5.571851851851852,5.588410104011887,3.527488855869242,1.0
-120.06,37.02,13.0,3.5258,84900.0,5.83425925925926,6.099709583736689,3.717328170377541,1.0
-119.94,37.04,14.0,3.125,88500.0,6.466403162055336,7.271111111111111,3.4044444444444446,1.0
-120.09,37.02,9.0,3.7143,81600.0,5.414141414141414,5.450847457627119,3.5830508474576273,1.0
-119.95,36.96,18.0,2.6087,96000.0,5.266490765171504,5.606741573033708,3.7275280898876404,1.0
-120.02,36.95,25.0,1.8431,53900.0,4.3879668049792535,4.462025316455696,4.168776371308017,1.0
-119.9,36.94,11.0,4.277,98500.0,6.159313725490196,6.055421686746988,3.2771084337349397,1.0
-119.85,36.97,13.0,4.475,102400.0,6.020964360587002,5.970893970893971,3.3409563409563408,1.0
-119.88,36.93,12.0,4.5347,101200.0,6.1038461538461535,6.504098360655738,3.2581967213114753,1.0
-119.87,36.93,13.0,4.3625,111800.0,6.837320574162679,6.970731707317073,3.424390243902439,1.0
-120.07,36.98,12.0,2.5388,59600.0,4.722955145118734,4.508816120906801,3.5239294710327456,1.0
-120.06,36.98,12.0,1.4712,60400.0,4.71304347826087,5.251937984496124,3.3410852713178296,1.0
-120.05,36.98,16.0,2.5288,61800.0,5.013531799729364,5.315638450502152,3.533715925394548,1.0
-120.05,36.97,20.0,1.8444,47100.0,4.751756440281031,5.059850374064838,2.451371571072319,1.0
-120.06,36.97,38.0,1.625,52800.0,4.236263736263736,4.616766467065868,3.6526946107784433,1.0
-120.07,36.97,28.0,1.5662,48000.0,3.8784119106699753,3.8308823529411766,3.8333333333333335,1.0
-120.07,36.96,34.0,3.6181,96500.0,6.096234309623431,6.446902654867257,2.4646017699115044,1.0
-120.08,36.97,13.0,3.8257,94200.0,5.697792869269949,5.584026622296173,2.425956738768719,1.0
-120.1,36.96,20.0,4.8187,90900.0,6.624605678233438,7.664233576642336,3.321167883211679,1.0
